context_type,context_type_encoded,role,cohort,standardized_dimension,standardized_label,count,bins,filename
Context-Aware Related,2,dancer,people,pose,wide low lunge,1,48,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,pose_activity_gaze_direction,left,2,3,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,pose_activity_gaze_direction,right,2,3,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,pose_activity_gaze_direction,up,1,3,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,pose_activity_occlusions,partial occlusion,8,1,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,pose_activity_orientation,three quarter,5,1,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,appears ballet dancer,1,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,appears dancer,1,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,ballet dancer,1,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,ballet performer,1,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,dancer,3,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,performer,1,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,role_hint,performer dancer,1,7,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,skin_tone,light,6,2,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,people,skin_tone,medium,5,2,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,safety,hazards,no detected,14,1,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,safety,nsfw,not,17,1,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,totals,images,total,10,1,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,any text might exist in unseen wall areas or out of frame,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,background right structural details of rig partially occluded,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,certain wall material finish described but not precisely identifiable,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,dancer exact shade uncertain,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,exact count overhead circular stage fixtures approximate 8 due to occlusion,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,exact material composition of sparkling bodice not verifiable,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,exact number of active stage lights approximate at least three major shafts,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,exact total count of overhead spotlights uncertain due to framing haze,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,exact type of ballet shoe material satin vs leather not discernible,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,facial features skin tone central dancer obscured by silhouette backlighting,7,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,identification of small dark wooden bench like object uncertain,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,lower back area partially occluded by skirt translucency,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,no legible text small labels on equipment not readable,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,outside weather conditions beyond window glass not visible,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,precise identification of front back leg partially ambiguous due to motion occlusion,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,precise material embellishment detail of bodice top not fully legible,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,several small suspended fixtures brackets upper right partially occluded,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,small dark shapes background lower right may include handheld devices or cameras,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,small decorative details background right indiscernible due to depth of field blur,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,small details on pointe shoe soles not legible,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,small objects near background left indiscernible omitted,8,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,small warm toned hanging light fixtures upper left partially occluded,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,spotlight count estimated 4 5 background left exact uncertain,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,upper ceiling structural details partially occluded,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,uppermost light fixtures near top left partially out of frame,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,token,weather not applicable indoor,1,26,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,background audience details shadowed indistinct,1,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,exact costume embellishment detail not fully legible,1,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,exact count of stage bulbs approximate uncertain,1,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,exact number of vertical window sections approximate,1,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,precise curtain shade uncertain,1,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,small objects stage edges partially occluded not identifiable,39,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,small scuff details pointe shoe toe areas not fully resolvable,1,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,dancer,uncertainty,uncertainty,time of day ambiguous morning or late afternoon suggested,5,8,Context-aware_Related_CA-R_dancer
Context-Aware Related,2,bus_driver,atmosphere,aesthetic_qualities,cinematic,12,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,aesthetic_qualities,dreamy,2,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,aesthetic_qualities,quality cinematic,4,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,aesthetic_qualities,quality dreamy,1,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,aesthetic_qualities,quality realistic,6,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,aesthetic_qualities,realistic,10,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,color_temperature,cool,9,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,color_temperature,neutral,3,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,color_temperature,warm,12,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,contrast_level,high,9,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,contrast_level,medium,15,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,dominant_palette,black,7,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,dominant_palette,brown,18,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,dominant_palette,medium blue,1,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,dominant_palette,mediumblue,2,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,dominant_palette,mediumvioletred,2,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,mood,calm,11,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,mood,dramatic,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,mood,melancholic,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,saturation_level,neutral,9,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,atmosphere,saturation_level,vivid,15,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,background center,28,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,background left,26,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,background right,28,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,foreground center,20,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,foreground left,11,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,foreground right,10,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,midground center,18,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,midground left,13,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,object_counts_by_position,midground right,14,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,background center,2,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,background left,6,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,background right,7,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,foreground center,12,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,foreground left,5,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,foreground right,7,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,midground center,10,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,midground left,9,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,background,position,midground right,8,9,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,buildings cropped top sides,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,bus side sidewalk cropped,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,centered,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,cropped frame edges,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,left partial,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,lower body cropped,2,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,peripheral vehicles partially cropped,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,right extension,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,subject center left,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,subject center right,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,tight,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,tight vertical,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,crop,torso head,1,13,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,depth_of_field,deep,13,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,depth_of_field,moderate,3,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,depth_of_field,shallow,12,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,focal_length,normal,5,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,focal_length,telephoto,4,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,focal_length,wide,4,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,framing,establishing,11,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,framing,full body,2,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,framing,headshot,2,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,framing,medium,13,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,framing,wide,14,5,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,perspective,eye level,26,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,camera,perspective,low angle,4,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_color,silver,1,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_color,white,1,2,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_condition,clean,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_condition,minor smudging,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_condition,well maintained,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_finish,glossy,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_finish,reflective,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_finish,slightly glossy,1,3,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_material,metal,2,1,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,ceiling_texture,smooth,2,1,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_color,black,3,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_color,dark blue,2,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_color,darkblue,3,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_color,gray,41,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_color,mediumblue,1,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_color,white,5,6,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_condition,damp,1,27,Context-aware_Related_CA-R_bus_driver
Context-Aware Related,2,bus_driver,environment,floor_condition,dirty,1,27,Context-aware_Related_CA-R_bus_driver
