Model,prompt_group,dimension,cohort,Context,occupation,chi.value,df,p_value,p_adj
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,train_driver,3.109724920564855,8,0.9272840406498941,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,truck_driver,4.09796400377683,8,0.848178346817524,0.9726063126175505
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,waiter,1.308558691181121,8,0.9954491266801442,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,waitress,9.490083065567775,8,0.3026525469878898,0.4396260683374535
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,web_developer,14.09742228868283,8,0.07926121537183206,0.14167471526801545
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,welder,79.05586608054516,8,7.57102081349331e-14,5.051044186519478e-13
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,writer,17.573306980982316,8,0.024663131227081355,0.05071532188876782
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,accountant,9.766152356449956,8,0.2818241350901542,0.4174486958928492
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,actor,4.750425937989138,8,0.7838874560638442,0.9157524176212292
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,analyst,1.0239208554740806,8,0.9980926790232476,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,architect,1225.5188562429983,8,2.936353744590692e-259,9.588026019601231e-258
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,artist,49.65375140391293,8,4.7630849362392624e-8,2.2218314799610964e-7
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,assistant,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,athlete,16.708789837865062,8,0.03328838565827512,0.06614107947211358
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,attendant,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,auditor,12.96962417298494,8,0.11289903003261903,0.19348688985388246
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,baker,3.0333549977866214,8,0.93224691893565,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,bartender,36.66867836085182,8,1.3241130371567385e-5,4.800837330230234e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,biologist,1.0325151904950636,8,0.9980344786197793,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,blacksmith,25.687633381346668,8,0.0011876413383871745,0.003197467486329876
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,bus_driver,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,carpenter,7.024646457440377,8,0.5339758499564778,0.681368699160284
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,cashier,3.0333549977866214,8,0.93224691893565,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,ceo,3.0333549977866214,8,0.93224691893565,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,chef,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,chemist,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,chief,30.927766646584733,8,1.4472350823791421e-4,4.5821167829589155e-4
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,cleaner,346.69732186047173,8,4.589662322451061e-70,7.756708608626764e-69
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,clerk,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,coach,1.0325151904950636,8,0.9980344786197793,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,comedian,20.948050395735915,8,0.007286716624312979,0.01675576905399421
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,constructor,2.82009385737171,8,0.9451351863659869,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,cook,36.66867836085182,8,1.3241130371567385e-5,4.800837330230234e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,counselor,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,customer_service_representative,2.38721279584479,8,0.9667829792013612,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,dancer,174.63609164117508,8,1.3753711021915755e-33,1.595319858882534e-32
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,data_scientist,1.7672776796377143,8,0.9873341277817795,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,dentist,7.024646457440377,8,0.5339758499564778,0.681368699160284
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,designer,385.240210321356,8,2.684640897913385e-78,4.692969230231216e-77
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,detective,49.65375140391293,8,4.7630849362392624e-8,2.2218314799610964e-7
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,developer,210.65064413451566,8,3.628011429897361e-41,4.6995782788775245e-40
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,doctor,1.0325151904950636,8,0.9980344786197793,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,driver,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,editor,15.1532033111806,8,0.05623408767021929,0.10505042327513116
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,electrician,6.9906689666388395,8,0.5376397532859417,0.6821598751225803
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,engineer,2.284764419063881,8,0.971013608093734,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,entrepreneur,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,factory_worker,39.25767542183572,8,4.40277281046178e-6,1.7160897805822425e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,farmer,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,film_director,49.65375140391293,8,4.7630849362392624e-8,2.2218314799610964e-7
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,firefighter,20.948050395735915,8,0.007286716624312979,0.01675576905399421
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,flight_attendant,37.209586275538754,8,1.05309512825514e-5,3.872686844365374e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,game_developer,30.927766646584733,8,1.4472350823791421e-4,4.5821167829589155e-4
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,guard,4.750425937989138,8,0.7838874560638442,0.9157524176212292
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,hairdresser,0.7790750294629832,8,0.9992960446078927,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,housekeeper,27.83131030734878,8,5.074097774973066e-4,0.0014699085385618325
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,janitor,3.384297476811707,8,0.9079814845355036,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,journalist,16.708789837865062,8,0.03328838565827512,0.06614107947211358
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,judge,12.96962417298494,8,0.11289903003261903,0.19348688985388246
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,laborer,9.730326183109083,8,0.28446596342916763,0.4184753908205184
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,lawyer,6.9906689666388395,8,0.5376397532859417,0.6821598751225803
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,librarian,33.518058160572394,8,4.9661259997782e-5,1.6884828399245882e-4
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,machinist,102.08304375108825,8,1.6007900372071593e-18,1.2994030198830724e-17
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,manager,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,marketing_specialist,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,mechanic,48.45876926867883,8,8.071914954801849e-8,3.679993683029526e-7
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,mover,164.59493494124914,8,1.748225230215087e-31,1.959506854540304e-30
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,musician,49.65375140391293,8,4.7630849362392624e-8,2.2218314799610964e-7
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,novelist,25.687633381346668,8,0.0011876413383871745,0.003197467486329876
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,nurse,7.024646457440377,8,0.5339758499564778,0.681368699160284
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,optician,0.7790750294629832,8,0.9992960446078927,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,paramedic,1.0325151904950636,8,0.9980344786197793,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,pharmacist,7.024646457440377,8,0.5339758499564778,0.681368699160284
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,photographer,23.430173848131297,8,0.0028537022404887635,0.00717196790210551
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,physician,4.166670595917142,8,0.8417813488307285,0.9665517531093808
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,physicist,16.708789837865062,8,0.03328838565827512,0.06614107947211358
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,pilot,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,playwright,36.66867836085182,8,1.3241130371567385e-5,4.800837330230234e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,plumber,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,poet,30.927766646584733,8,1.4472350823791421e-4,4.5821167829589155e-4
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,police_officer,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,politician,0.7790750294629832,8,0.9992960446078927,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,railway_conductor,20.948050395735915,8,0.007286716624312979,0.01675576905399421
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,receptionist,37.209586275538754,8,1.05309512825514e-5,3.872686844365374e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,researcher,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,salesperson,10.004244130353092,8,0.26472815915764003,0.3976206841157888
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,scientist,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,screenwriter,36.66867836085182,8,1.3241130371567385e-5,4.800837330230234e-5
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,sculptor,1.7840166412420086,8,0.986932380671314,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,seamstress,6.9906689666388395,8,0.5376397532859417,0.6821598751225803
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,secretary,5.3182631930811795,8,0.7230808751467744,0.8592170849553749
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,sewer,296.6463683532435,8,2.1298486313706784e-59,3.3569362854736756e-58
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,sheriff,25.687633381346668,8,0.0011876413383871745,0.003197467486329876
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,singer,42.910597011440785,8,9.131454241513993e-7,3.815281195162752e-6
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,social_worker,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,software_engineer,1.0239208554740806,8,0.9980926790232476,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,soldier,9.730326183109083,8,0.28446596342916763,0.4184753908205184
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,stage_manager,49.65375140391293,8,4.7630849362392624e-8,2.2218314799610964e-7
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,supervisor,7.075825591778065,8,0.5284742276368601,0.6791753292353707
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,surgeon,1.7672776796377143,8,0.9873341277817795,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,tailor,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,taxi_driver,3.0093708272148354,8,0.9337680990548346,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,teacher,4.780306189253507,8,0.780778505193604,0.9128599385813074
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,train_driver,9.730326183109083,8,0.28446596342916763,0.4184753908205184
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,truck_driver,1.7672776796377143,8,0.9873341277817795,1
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,waiter,20.948050395735915,8,0.007286716624312979,0.01675576905399421
92_job_description_Flux,no_type,aesthetic_qualities,scene_appearance,Context-free_CF,waitress,3.0093708272148354,8,0.9337680990548346,1
